date,sentiment,sentiment_score
2013-02-27,positive,0.25
2013-02-27,positive,0.5859
2013-02-26,negative,-0.3818
2013-02-26,positive,0.7964
2013-02-26,negative,-0.7553
2013-02-26,neutral,-0.0772
2013-02-26,negative,-0.5994
2013-02-26,positive,0.4588
2013-02-26,positive,0.7469
2013-02-26,positive,0.6776
2013-02-26,positive,0.5106
2013-02-26,positive,0.2665
2013-02-26,neutral,0.0
2013-02-26,positive,0.2411
2013-02-26,neutral,0.0
2013-02-26,positive,0.6956
2013-02-26,positive,0.5106
2013-02-26,positive,0.6908
2013-02-26,positive,0.7322
2013-02-26,positive,0.6573
2013-02-26,negative,-0.2769
2013-02-26,negative,-0.3182
2013-02-26,positive,0.4404
2013-02-26,neutral,0.0
2013-02-26,neutral,0.0
2013-02-26,positive,0.8316
2013-02-26,neutral,0.0
2013-02-26,neutral,0.0
2013-02-26,positive,0.3612
2013-02-26,neutral,0.0
2013-02-26,neutral,0.0
2013-02-26,positive,0.8479
2013-02-26,negative,-0.4588
2013-02-26,neutral,0.0
2013-02-26,negative,-0.6436
2013-02-26,positive,0.3346
2013-02-26,positive,0.6597
2013-02-26,neutral,0.0
2013-02-26,positive,0.6808
2013-02-26,positive,0.34
2013-02-26,positive,0.8779
2013-02-26,neutral,0.0
2013-02-26,neutral,0.0
2013-02-26,negative,-0.5095
2013-02-26,negative,-0.8126
2013-02-26,negative,-0.3595
2013-02-26,neutral,0.0772
2013-02-26,negative,-0.7559
2013-02-26,positive,0.872
2013-02-26,positive,0.2732
2013-02-26,neutral,-0.09
2013-02-26,positive,0.6369
2013-02-26,positive,0.4404
2013-02-26,negative,-0.4019
2013-02-26,negative,-0.296
2013-02-26,positive,0.6369
2013-02-26,neutral,-0.092
2013-02-26,negative,-0.7865
2013-02-26,positive,0.9584
2013-02-26,negative,-0.3687
2013-02-26,positive,0.4215
2013-02-26,neutral,0.0
2013-02-26,neutral,-0.128
2013-02-26,neutral,0.0
2013-02-26,neutral,0.0
2013-02-26,neutral,-0.1027
2013-02-26,negative,-0.2732
2013-02-26,neutral,0.0
2013-02-26,positive,0.3182
2013-02-26,positive,0.8019
2013-02-26,neutral,0.0
2013-02-26,positive,0.7579
2013-02-26,positive,0.2023
2013-02-26,positive,0.8294
2013-02-26,positive,0.4767
2013-02-26,neutral,-0.1419
2013-02-26,positive,0.875
2013-02-26,neutral,0.0
2013-02-26,positive,0.6557
2013-02-26,neutral,0.1513
2013-02-26,neutral,0.0
2013-02-26,positive,0.2263
2013-02-26,positive,0.802
2013-02-26,positive,0.4939
2013-02-26,positive,0.2263
2013-02-26,positive,0.9607
2013-02-26,positive,0.4404
2013-02-26,neutral,0.0
2013-02-26,positive,0.6369
2013-02-26,positive,0.4767
2013-02-26,positive,0.739
2013-02-26,neutral,0.0
2013-02-26,positive,0.774
2013-02-26,neutral,-0.1265
2013-02-26,negative,-0.4939
2013-02-26,positive,0.2023
2013-02-26,negative,-0.4767
2013-02-26,positive,0.2263
2013-02-26,positive,0.7992
2013-02-26,positive,0.3182
2013-02-26,positive,0.9033
2013-02-26,neutral,0.0
2013-02-25,positive,0.2885
2013-02-25,negative,-0.891
2013-02-25,neutral,0.0
2013-02-25,positive,0.765
2013-02-25,neutral,0.0
2013-02-25,negative,-0.5267
2013-02-25,positive,0.6369
2013-02-25,positive,0.4767
2013-02-25,positive,0.4367
2013-02-25,positive,0.6732
2013-02-25,positive,0.5574
2013-02-25,positive,0.6249
2013-02-25,neutral,0.0
2013-02-25,negative,-0.2724
2013-02-25,positive,0.7506
2013-02-25,neutral,-0.1754
2013-02-25,positive,0.9127
2013-02-25,positive,0.765
2013-02-25,positive,0.5106
2013-02-25,neutral,0.0
2013-02-25,positive,0.7259
2013-02-25,neutral,0.0
2013-02-25,positive,0.4767
2013-02-25,positive,0.743
2013-02-25,positive,0.9666
2013-02-25,positive,0.8898
2013-02-25,positive,0.8385
2013-02-25,positive,0.4721
2013-02-25,positive,0.7052
2013-02-25,positive,0.2382
2013-02-25,positive,0.2023
2013-02-25,neutral,0.0
2013-02-25,positive,0.4364
2013-02-25,positive,0.7506
2013-02-25,neutral,0.0
2013-02-25,positive,0.4767
2013-02-25,neutral,0.0
2013-02-25,positive,0.6705
2013-02-25,positive,0.6597
2013-02-25,negative,-0.4019
2013-02-25,neutral,0.0
2013-02-25,positive,0.4364
2013-02-25,positive,0.5859
2013-02-25,neutral,0.0
2013-02-25,positive,0.4215
2013-02-25,positive,0.6249
2013-02-25,positive,0.7684
2013-02-25,neutral,0.0
2013-02-25,positive,0.4084
2013-02-25,negative,-0.6866
2013-02-25,positive,0.9168
2013-02-25,negative,-0.802
2013-02-25,positive,0.8269
2013-02-25,positive,0.3961
2013-02-25,negative,-0.357
2013-02-25,neutral,-0.0258
2013-02-25,positive,0.3071
2013-02-25,negative,-0.8074
2013-02-25,neutral,0.0
2013-02-25,positive,0.7574
2013-02-25,negative,-0.3164
