date,compound
2011-11-20,0.0
2011-11-21,0.0109357739428975
2011-11-22,-0.0978872751047896
2011-11-23,-0.1695813448343967
2011-11-24,0.0245840685179898
2011-11-25,-0.0507261786118955
2011-11-26,0.0
2011-11-27,0.0
2011-11-28,-0.1733781720383294
2011-11-29,-0.1021719442805542
2011-11-30,-0.1535280549223329
2011-12-01,-0.1906241953757944
2011-12-02,-0.0024160180863481
2011-12-03,0.0
2011-12-04,0.0
2011-12-05,0.0797442148146304
2011-12-06,-0.1813828148206209
2011-12-07,-0.0209380703836819
2011-12-08,-0.1144956345834849
2011-12-09,-0.0978738116312039
2011-12-10,0.0
2011-12-11,0.0
2011-12-12,-0.1027462930142021
2011-12-13,-0.1209170004327473
2011-12-14,-0.044351446580973
2011-12-15,-0.1111376198915743
2011-12-16,-0.0194470127284948
2011-12-17,0.0
2011-12-18,0.0
2011-12-19,-0.041518589796987
2011-12-20,-0.0530259215328004
2011-12-21,-0.1029207832265496
2011-12-22,-0.0728586068858485
2011-12-23,0.0373170671516873
2011-12-24,0.0
2011-12-25,0.0
2011-12-26,0.0205651701619572
2011-12-27,-0.0941037654753446
2011-12-28,-0.0043415936720349
2011-12-29,0.0514357439801379
2011-12-30,-0.138613436386869
2011-12-31,0.0
2012-01-01,0.0
2012-01-02,0.0420227484224192
2012-01-03,-0.0508408107633863
2012-01-04,0.0514318253749058
2012-01-05,-0.0516627986162794
2012-01-06,-0.131379996850323
2012-01-07,0.0
2012-01-08,0.0
2012-01-09,-0.1135820758663205
2012-01-10,0.0240764491886042
2012-01-11,0.0446128502292326
2012-01-12,-0.0449083444953749
2012-01-13,0.0821223333660804
2012-01-14,0.0
2012-01-15,0.0
2012-01-16,-0.0982932239148816
2012-01-17,0.0329304130062579
2012-01-18,-0.0550816329158241
2012-01-19,-0.0067704293431972
2012-01-20,0.0527385598451693
2012-01-21,0.0
2012-01-22,0.0
2012-01-23,-0.0163233040296227
2012-01-24,0.0253007954857425
2012-01-25,0.1401159960608569
2012-01-26,0.0169998974029762
2012-01-27,0.1335361210428141
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,-0.020175974248788
2012-01-31,0.1160945362046322
2012-02-01,0.1925346156212786
2012-02-02,-0.1170347219920084
2012-02-03,0.0204212112131446
2012-02-04,0.0
2012-02-05,0.0
2012-02-06,0.1338023722733968
2012-02-07,0.0748440154867233
2012-02-08,0.124217133189627
2012-02-09,0.0496307387872882
2012-02-10,0.1082866033515156
2012-02-11,0.0
2012-02-12,0.0
2012-02-13,0.0923003892110816
2012-02-14,0.2015570686961831
2012-02-15,0.1318524041621951
2012-02-16,0.1418549912744102
2012-02-17,0.0852279851175653
2012-02-18,0.0
2012-02-19,0.0
2012-02-20,0.0824838473041103
2012-02-21,0.0901842504774522
2012-02-22,0.1596235159059172
2012-02-23,0.0976484277226228
2012-02-24,0.1577499456935641
2012-02-25,0.0
2012-02-26,0.0
2012-02-27,0.3038212506585284
2012-02-28,0.2106803835660244
2012-02-29,0.1180892712759577
2012-03-01,0.2434280783205768
2012-03-02,0.1178233506910811
2012-03-03,0.0
2012-03-04,0.0
2012-03-05,-0.0094640167548836
2012-03-06,0.0760333036806359
2012-03-07,0.0100883650004783
2012-03-08,0.1346789516912783
2012-03-09,0.1672981714237464
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,0.3029402764580562
2012-03-13,0.1979555557463853
2012-03-14,0.1572244497199464
2012-03-15,0.2440306879601982
2012-03-16,0.0036873645835795
2012-03-17,0.0
2012-03-18,0.0
2012-03-19,0.2023010790725695
2012-03-20,0.2479682150265938
2012-03-21,0.0708321314767154
2012-03-22,0.2834119232390509
2012-03-23,0.2217560125216302
2012-03-24,0.0
2012-03-25,0.0
2012-03-26,0.1641896969689726
2012-03-27,0.2507430421763051
2012-03-28,0.3844546237580911
2012-03-29,0.2199977482349316
2012-03-30,0.2279255131692965
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.1739081980958942
2012-04-03,0.1452281336625513
2012-04-04,0.2821701995208502
2012-04-05,0.1497529498654941
2012-04-06,0.2264295849158117
2012-04-07,0.0
2012-04-08,0.0
2012-04-09,0.1849242705542448
2012-04-10,0.2638554298215683
2012-04-11,0.2545974382178929
2012-04-12,0.3132419961488042
2012-04-13,0.1917383853125936
2012-04-14,0.0
2012-04-15,0.0
2012-04-16,0.2132168306844397
2012-04-17,0.1587387589846425
2012-04-18,0.2036950043625708
2012-04-19,0.2715863724441037
2012-04-20,0.3040902348476696
2012-04-21,0.0
2012-04-22,0.0
2012-04-23,0.1718513676448425
2012-04-24,0.3172508467972778
2012-04-25,0.3581552142286361
2012-04-26,0.2847645292450745
2012-04-27,0.4037824042498002
2012-04-28,0.0
2012-04-29,0.0
2012-04-30,0.1936477733449027
2012-05-01,0.1578535931299891
2012-05-02,0.1169660274105042
2012-05-03,0.3807472211171724
2012-05-04,0.3151750471370369
2012-05-05,0.0
2012-05-06,0.0
2012-05-07,0.260102973055447
2012-05-08,0.2886327722580861
2012-05-09,0.1778430323519322
2012-05-10,0.4651502878962076
2012-05-11,0.2813966633813299
2012-05-12,0.0
2012-05-13,0.0
2012-05-14,0.2813400297740489
2012-05-15,0.3321396694822509
2012-05-16,0.3140091711010057
2012-05-17,0.2948492365474137
2012-05-18,0.2150704244982632
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,0.3173553011937899
2012-05-22,0.4314886363334037
2012-05-23,0.3898083294438695
2012-05-24,0.410836728926422
2012-05-25,0.2436504663468079
2012-05-26,0.0
2012-05-27,0.0
2012-05-28,0.2065039358191981
2012-05-29,0.2766924848137564
2012-05-30,0.292254907104753
2012-05-31,0.3763319187791242
2012-06-01,0.1543571724146053
2012-06-02,0.0
2012-06-03,0.0
2012-06-04,0.4130340370702193
2012-06-05,0.2789028386107433
2012-06-06,0.2582241073074508
2012-06-07,0.2121949080193989
2012-06-08,0.1615208176324466
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,0.360466411300504
2012-06-12,0.3011388328744416
2012-06-13,0.1926942762161511
2012-06-14,0.1928596311995065
2012-06-15,0.2701348903960876
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.4310079931268623
2012-06-19,0.2771643681958508
2012-06-20,0.1780823810138768
2012-06-21,0.2790331904549667
2012-06-22,0.2771901935747606
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0835291707389571
2012-06-26,0.2951650758176342
2012-06-27,0.2812189724413653
2012-06-28,0.3555317936413996
2012-06-29,0.4478497809743167
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.3901129497565723
2012-07-03,0.2784875433465706
2012-07-04,0.2114438926924029
2012-07-05,0.5057585167997278
2012-07-06,0.3045074258263012
2012-07-07,0.0
2012-07-08,0.0
2012-07-09,0.3007209818350806
2012-07-10,0.2974698114171416
